,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Nexecs,PopSize,ExecTime,fitness
567,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019477929999993648,244.78863994070292
568,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015841220000005762,211.02044151411422
569,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017508089999997978,227.7140397037523
570,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018365799999999766,187.11707126776113
571,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025434679999998266,160.03028174301627
572,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002129960999999625,350.27039885947795
573,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024089929999995263,402.2209156706939
574,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026824550000004166,158.3221129341249
575,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0035849959999998404,1274.907469756259
576,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024704090000007284,508.35735388236355
577,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020828320000001455,204.51264116270664
578,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021457920000003128,107.06494865854239
579,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0031782739999997034,815.270721958054
580,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020931519999995984,529.9178551214286
581,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001892371999999476,1253.4569281971317
582,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018769789999995012,361.03968434281205
583,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016823869999997854,417.70543516995656
584,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002701700000000251,644.2394849261267
585,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018963719999991469,39.65981183170294
586,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017140060000002677,2277.6391499880715
587,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002005364000000398,488.56800158824115
588,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001990656000000257,616.7388363925946
589,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022351929999997466,389.48933595720587
590,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020820499999993913,177.07980901221703
591,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017230479999996717,589.6814490692923
592,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016708180000000183,163.42531248530472
593,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016229540000001208,1109.094292898151
594,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020058459999994227,477.32213801620577
595,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020574669999993134,480.52341857711855
596,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002262468000000517,524.244542382739
597,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019678819999997543,319.1209642207499
598,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018441750000004475,148.55458460325357
599,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022483860000006572,743.7500747553622
600,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024276609999995813,1380.8202516011115
601,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0027908530000004816,163.87438500195606
602,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002643342999999909,131.56651859293402
603,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018715839999998707,521.5009614093076
604,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002281478999999642,862.5692939323308
605,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.003483269999999372,1346.1240079993263
606,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024290929999999378,425.78017275201626
607,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020376890000006753,637.314710629124
608,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022808869999995096,342.7161697410177
609,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0034762580000000654,887.5537013175143
610,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026718409999997306,456.6864926727114
611,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021245960000007003,62.33454415080462
612,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021551840000002542,770.7027799063887
613,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0033268519999998247,782.0990906496302
614,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023691509999999028,246.08779973626523
615,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001810022999999994,404.58097455830256
616,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016518849999993535,651.8414873092364
617,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016121970000000374,618.3203722501888
618,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026511969999996055,105.6905719566276
619,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.003707958999999761,417.7799624197455
620,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001866707000000467,1126.6568208755818
621,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001795524999999465,403.81743256481957
622,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001631920000000342,946.6174228236322
623,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.003020223000000044,911.3783482686941
624,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002018474999999853,814.7713759496493
625,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018509689999994805,34.75355618886397
626,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017113210000001544,673.3658411416376
627,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001527268000000248,508.71346900829803
628,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002022774999999477,182.80181280461977
629,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026140489999999517,599.6306426273825
630,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001600412000000162,1182.1530804245763
631,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015155659999992466,515.8644646258613
632,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016098260000001474,1562.7919643060995
633,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015535389999996596,145.16191129758474
634,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00249783800000003,1486.4901313609957
635,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002310735000000008,299.4647674573139
636,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00189484800000006,283.7341769196689
637,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015712759999999548,564.4692469417785
638,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001600469999999632,333.5908770502083
639,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002804001999999528,258.8547730510825
640,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023593919999997937,50.5289651644305
641,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016581320000002009,436.3728866150882
642,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015892570000000106,714.3597788307032
643,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019219869999993477,1143.2827353970206
644,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002739814999999979,736.7512129454477
645,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024267309999999043,657.3999173941783
646,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016503779999998969,781.2067261652539
647,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016321860000001465,273.24674109771814
648,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015951180000000065,580.1514782903771
649,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015332379999994927,831.467422122806
650,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0029778970000000626,564.6696440015188
651,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018785479999996468,146.57998423776328
652,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017122230000001792,281.6970741873881
653,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015573919999996022,149.5846592542924
654,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015793020000005598,969.0519377578845
655,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002451370000000175,542.9417845092977
656,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021433320000001643,1458.3245826547798
657,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016063289999994623,1849.9979416657256
658,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017633539999994952,795.7610110002803
659,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016647729999998973,864.9173165346147
660,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017900979999998512,1551.8512448307551
661,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024399150000000702,193.35248348466314
662,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017500799999998762,73.41907511887254
663,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015502359999999271,1053.7523305130467
664,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015103860000005298,64.60630369429423
665,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016573089999996071,441.35162575916655
666,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018515390000004572,567.7260800648579
667,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002561513000000737,278.6480415670692
668,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024845929999992578,117.78547963193148
669,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00179130400000016,1292.2387339064692
670,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001898146000000267,629.9679661171976
671,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002385651999999183,746.2276441990861
672,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025865859999996133,1078.8688342277908
673,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021788790000005775,168.2572683944496
674,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001973023999999768,117.13700304772418
675,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001673196999999682,959.4733957417375
676,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018869989999998893,400.8075525165258
677,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0031421899999992675,1188.7311118277503
678,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018930819999996018,682.0851585691892
679,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019034509999995564,729.6891117745748
680,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016346050000004553,230.04407672371815
681,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001552863999999765,643.3895383466689
682,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0030245330000004955,1280.5101479507405
683,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022095819999998767,781.7233085852147
684,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016650910000004515,1015.2839029017365
685,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001696571000000091,1258.716957476539
686,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016693779999998881,718.6646185135826
687,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024773979999999085,237.18579497713066
688,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017153680000001614,851.344489215981
689,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015121359999996642,535.9529594180884
690,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015411910000002749,990.2878275326023
691,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016313580000000272,1433.1117498269198
692,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00154210999999993,551.9557966767555
693,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0027701439999994193,362.7757025296278
694,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016568230000002515,266.6459346350049
695,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016464809999998664,393.9132402006487
696,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016139840000004568,508.4086458710934
697,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017861780000005822,100.1005636828584
698,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002341835000000181,600.1835753256591
699,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021651949999998976,53.91988242544334
700,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017718569999995992,1347.27132708812
701,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020731600000001293,1535.3735843556099
702,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018214519999997236,1581.167976559876
703,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002007971000000275,380.027795562424
704,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0028469969999997957,1661.150136845362
705,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018447610000000836,60.63992872461678
706,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016509359999998807,190.29606368386823
707,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016384199999999183,311.702156162494
708,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001574135000000254,90.64325621936705
709,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.003329073999999821,733.0952277790685
710,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021173110000001216,343.01510433715634
711,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017245319999998898,467.340226363223
712,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015881119999994198,59.68774072138709
713,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015050999999992598,878.4828931360764
714,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002461681999999854,197.25647126444173
715,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002529856000000663,131.4178498738411
716,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018962010000000973,872.3329526756315
717,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001616879000000182,809.8584034242115
718,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016363179999991928,612.9501124581041
719,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019171799999995187,990.3806979455242
720,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023548670000002048,49.06151890349488
721,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016985369999993338,674.5013340483648
722,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001562798000000143,338.5862757345383
723,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015601699999994167,735.1463276445947
724,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015718129999999775,918.457634195102
725,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002758302000000157,934.6583945895148
726,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024064729999997425,138.68527323513064
727,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019407320000004447,1191.831637425788
728,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016542589999994917,231.45831633368618
729,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001659808000000318,1258.3936523319867
730,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002493960999999878,841.0986696552861
731,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025414779999994863,613.1063471323755
732,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001554239999999929,1345.4332967011687
733,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015496580000000648,1565.8227034120846
734,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015159579999997064,971.1695342095132
735,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015461580000000197,719.8764836161374
736,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002237020000000811,660.5744106132348
737,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022032449999995762,1001.467473026977
738,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015776130000002553,187.0694748506191
739,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016409279999995974,836.5048247858343
740,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00163251999999936,639.974248859902
741,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015812829999992672,290.8037394995876
742,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023315959999994362,262.390934217674
743,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019608810000004695,769.8569783969309
744,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016470829999999381,1347.0590942413314
745,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014988110000002663,218.17284729312888
746,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015702029999999922,543.648045399225
747,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016930839999993452,1086.6518768445417
748,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0027411840000004517,894.1157755578994
749,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019125429999995447,201.94721866065007
750,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016488949999997615,1025.248284083196
751,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015092760000001704,394.0756780447518
752,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015326130000001825,952.2308612436303
753,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016047679999999787,342.9315523434952
754,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0028760220000005887,437.38318084723073
755,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018768160000002254,943.9378655086659
756,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016941829999996827,866.7861598535585
757,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015023870000003825,606.3592920509807
758,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016384259999995265,345.7302513273435
759,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017168640000004842,506.6904900933158
760,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002468984000000063,120.17814609934234
761,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015727990000007352,53.161376215116135
762,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015219449999994694,407.85494064733314
763,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014991460000004508,1306.5990137039232
764,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015259790000001772,153.57909115266148
765,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017659749999996421,309.7643698637577
766,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025535759999995022,408.219577058375
767,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017172240000000727,240.4825582582746
768,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001608288999999985,444.5397681847412
769,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001621254999999877,365.27965607229993
770,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018180289999998323,767.4425393783853
771,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002226547000000245,707.551833921603
772,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002360386000000325,284.33724227239884
773,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019950270000004267,152.85165870359805
774,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015783149999997192,382.229275083951
775,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017607650000002195,1091.8144310873863
776,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019322319999997006,566.4201294377906
777,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00247338500000005,9.59792401304741
778,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017369249999994452,969.432588889477
779,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015896089999998253,1146.8386969962612
780,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001490128000000368,728.340274786356
781,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016540639999993445,948.8171702020829
782,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00198397000000039,1067.3427012830787
783,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002283090999999793,640.7228454965325
784,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015433730000005141,549.4441336488053
785,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0013994720000001237,95.19833429161035
786,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015553239999999136,197.60766765485698
787,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017323090000003205,510.7373673530558
788,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017334880000001718,247.0547454397865
789,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023673280000000574,132.19722608172356
790,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015799639999993786,806.2589405805066
791,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015183620000005504,341.13938666760066
792,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001512079000000277,595.6726385962359
793,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015838319999996742,760.6862052488051
794,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019528239999999641,637.355999490095
795,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026257699999998607,283.3799010666758
796,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00155342600000008,253.2339672288678
797,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015151009999998521,380.92782197156885
798,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015098009999992001,854.7503184165037
799,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016173290000001117,1473.2301363996341
800,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015799889999996708,368.04201918083254
801,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002475324999999806,214.65652834013773
802,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016387010000000757,529.2330510320941
803,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015143690000005705,304.44898231785425
804,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015043119999997856,438.6527022505496
805,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016283350000003693,1725.370037073566
806,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001948318000000171,798.0992450196213
807,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002452000000000787,437.9502726985647
808,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016482470000003246,878.6566651401658
809,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014993489999994836,889.6216261857287
810,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015009230000000429,109.01100959469288
811,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001677581000000039,1569.9164694463511
812,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017443759999995478,417.41859387911416
813,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026451229999997494,952.2652057726206
814,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016614509999994809,846.2415707210463
815,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001508078999999718,665.5578212067529
816,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015688069999999499,586.7712202708033
817,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016548329999999112,336.690184931368
818,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016011369999997527,425.5984832833754
819,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0027220430000003404,572.0660639720352
820,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016852649999998803,316.8990730097898
821,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015019279999997082,683.7466276723941
822,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015007320000002267,1288.0666282414238
823,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001571627000000575,173.34262728500082
824,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018938080000001634,223.84445588320932
825,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0029223510000004893,506.8584887414903
826,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016817030000000344,869.4409990211606
827,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015694310000000655,780.2222359946059
828,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015634520000000762,1050.430917049653
829,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017547269999997894,747.6646115624536
830,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002386403000000037,1467.7532946397907
831,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020713089999997436,168.0372132344298
832,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00173924999999997,143.39617874877598
833,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001497689999999885,145.83216600239209
834,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016109619999999936,590.7400399248861
835,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015223639999994987,389.7907164235829
836,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002316061000000147,342.35404535378933
837,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002093508999999827,208.16920071004157
838,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016119799999998463,1103.4981543100082
839,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014926189999995287,972.8799974830929
840,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001614258000000035,150.44606006635644
841,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016919619999997693,459.08174321920416
842,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002391882999999595,1260.3458684744774
843,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002210803999999733,591.7553816630494
844,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015155279999996552,844.0376607331485
845,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014956000000001524,485.3277925571939
846,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016291489999993303,103.36508570845497
847,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016294599999993054,768.6142812331784
848,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002557512000000095,718.2136950916823
849,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019996199999994246,386.12632817992636
850,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015190959999999976,851.6535796267117
851,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015102639999993173,564.4394766697153
